code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit;decimals_allowed;negative_allowed
attr_961;pim_catalog_number;attr_gr_12;0;number autem mollitia;number dolor consectetur;number recusandae mollitia;number dolorem aut;0;0;;;;1;1
attr_962;pim_catalog_number;attr_gr_11;1;number voluptatem animi;number dolor eum;number necessitatibus est;number soluta magnam;0;0;;;;1;1
attr_963;pim_catalog_text;attr_gr_8;0;text eos quae;text possimus nemo;text quis est;text porro rerum;0;0;;;;;
attr_964;pim_catalog_metric;attr_gr_8;0;metric dolore et;metric repellat fugit;metric sit eum;metric beatae neque;0;1;;Length;METER;1;0
attr_965;pim_catalog_image;attr_gr_16;0;image at magnam;image molestias hic;image explicabo dolor;image quas quod;0;1;pdf,jpg;;;;
attr_966;pim_catalog_boolean;attr_gr_1;0;boolean ut et;boolean commodi libero;boolean facilis facilis;boolean ut vel;0;0;;;;;
attr_967;pim_catalog_boolean;attr_gr_4;0;boolean quia deleniti;boolean consequatur maiores;boolean voluptate alias;boolean repudiandae quaerat;0;0;;;;;
attr_968;pim_catalog_image;attr_gr_16;0;image dolorum hic;image voluptatem dicta;image praesentium architecto;image facere dolorem;0;0;png,jpg;;;;
attr_969;pim_catalog_image;attr_gr_18;0;image nobis quasi;image quaerat sint;image omnis numquam;image molestiae optio;0;0;pdf,png;;;;
attr_970;pim_catalog_date;attr_gr_8;0;date nihil sed;date voluptatem aut;date in in;date aut adipisci;0;0;;;;;
attr_971;pim_catalog_simpleselect;attr_gr_1;0;simpleselect autem ut;simpleselect ut nostrum;simpleselect ut eum;simpleselect accusantium sit;0;0;;;;;
attr_972;pim_catalog_price_collection;attr_gr_8;0;price_collection quia adipisci;price_collection non aut;price_collection maxime et;price_collection et quia;0;0;;;;1;
attr_973;pim_catalog_boolean;attr_gr_5;0;boolean deserunt ex;boolean explicabo vel;boolean et vel;boolean occaecati sunt;0;0;;;;;
attr_974;pim_catalog_file;attr_gr_19;0;file animi molestiae;file perferendis ea;file est veniam;file vel molestiae;0;0;pdf;;;;
attr_975;pim_catalog_image;attr_gr_10;0;image et sit;image dolorem possimus;image sunt occaecati;image id voluptatem;0;0;pdf,jpg;;;;
attr_976;pim_catalog_textarea;attr_gr_6;0;textarea a rerum;textarea fugiat id;textarea illo rem;textarea quis non;0;0;;;;;
attr_977;pim_catalog_textarea;attr_gr_4;0;textarea magnam qui;textarea ab aut;textarea alias quidem;textarea et omnis;0;0;;;;;
attr_978;pim_catalog_textarea;attr_gr_15;0;textarea omnis alias;textarea dolorum nisi;textarea laboriosam vel;textarea dolor ut;0;0;;;;;
attr_979;pim_catalog_textarea;attr_gr_7;0;textarea aut expedita;textarea quidem molestiae;textarea laudantium nemo;textarea repellat ipsa;0;0;;;;;
attr_980;pim_catalog_file;attr_gr_19;0;file voluptates ullam;file voluptatibus est;file aut tempore;file laboriosam voluptate;0;0;pdf;;;;
attr_981;pim_catalog_metric;attr_gr_10;0;metric cumque architecto;metric et cumque;metric sequi illo;metric quia nobis;0;0;;Length;METER;1;0
attr_982;pim_catalog_number;attr_gr_9;0;number atque voluptatem;number quas inventore;number eum recusandae;number optio vel;0;0;;;;1;1
attr_983;pim_catalog_multiselect;attr_gr_19;0;multiselect rerum enim;multiselect sapiente iste;multiselect at et;multiselect eos magnam;0;0;;;;;
attr_984;pim_catalog_number;attr_gr_5;0;number distinctio dolores;number deserunt at;number similique voluptatem;number voluptas laboriosam;0;0;;;;1;1
attr_985;pim_catalog_image;attr_gr_6;0;image reprehenderit ad;image recusandae quibusdam;image id dignissimos;image recusandae ut;0;0;pdf,png;;;;
attr_986;pim_catalog_file;attr_gr_10;0;file nihil molestias;file asperiores vitae;file qui sit;file provident et;0;0;pdf;;;;
attr_987;pim_catalog_textarea;attr_gr_19;0;textarea voluptatem in;textarea ut qui;textarea et magni;textarea voluptatem vel;0;0;;;;;
attr_988;pim_catalog_image;attr_gr_0;0;image odio atque;image adipisci repellat;image eum id;image quos non;0;0;jpg,png;;;;
attr_989;pim_catalog_simpleselect;attr_gr_2;0;simpleselect numquam qui;simpleselect non placeat;simpleselect iusto aliquid;simpleselect sint consequatur;0;0;;;;;
attr_990;pim_catalog_image;attr_gr_13;0;image porro maxime;image esse ut;image amet rerum;image voluptatum eos;0;0;png,pdf;;;;
attr_991;pim_catalog_simpleselect;attr_gr_7;1;simpleselect sed qui;simpleselect nisi accusamus;simpleselect molestias et;simpleselect nemo reiciendis;0;0;;;;;
attr_992;pim_catalog_textarea;attr_gr_0;0;textarea sed delectus;textarea autem vel;textarea at sed;textarea nihil accusamus;1;0;;;;;
attr_993;pim_catalog_date;attr_gr_2;0;date itaque dolores;date adipisci tempora;date libero et;date ea consequatur;0;0;;;;;
attr_994;pim_catalog_text;attr_gr_17;0;text iusto quaerat;text itaque rerum;text qui explicabo;text aliquam temporibus;0;0;;;;;
attr_995;pim_catalog_metric;attr_gr_2;0;metric omnis autem;metric veniam ab;metric numquam sit;metric aut accusamus;0;0;;Length;METER;1;0
attr_996;pim_catalog_image;attr_gr_16;0;image voluptatem aut;image autem sit;image sequi voluptatem;image accusantium vel;0;0;jpg,png;;;;
attr_997;pim_catalog_boolean;attr_gr_19;0;boolean quasi ad;boolean atque quam;boolean temporibus error;boolean rerum et;0;0;;;;;
attr_998;pim_catalog_boolean;attr_gr_5;0;boolean perspiciatis vel;boolean ut natus;boolean ipsum harum;boolean consectetur corporis;0;0;;;;;
attr_999;pim_catalog_textarea;attr_gr_19;0;textarea iusto consequatur;textarea dolorem id;textarea veritatis placeat;textarea omnis incidunt;0;0;;;;;
