code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-de_DE;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit
attr_1471;pim_catalog_number;attr_gr_4;0;"number et repellendus";"number voluptatem et";"number placeat dolorum";"number et nisi";"number similique rerum";1;1;;;
attr_1472;pim_catalog_image;attr_gr_2;0;"image minus doloribus";"image sequi et";"image earum earum";"image dolore non";"image quam perspiciatis";0;1;png,jpg;;
attr_1473;pim_catalog_metric;attr_gr_10;1;"metric quia atque";"metric voluptatem magni";"metric ut ut";"metric aut iste";"metric minus inventore";0;0;;Length;METER
attr_1474;pim_catalog_text;attr_gr_0;0;"text voluptate sit";"text assumenda porro";"text expedita temporibus";"text debitis cupiditate";"text deserunt vel";0;0;;;
attr_1475;pim_catalog_date;attr_gr_7;1;"date dolorem perspiciatis";"date non blanditiis";"date voluptates sint";"date at eveniet";"date veniam perferendis";0;0;;;
attr_1476;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect minus omnis";"simpleselect debitis modi";"simpleselect odit placeat";"simpleselect temporibus earum";"simpleselect ducimus nostrum";0;0;;;
attr_1477;pim_catalog_simpleselect;attr_gr_4;0;"simpleselect provident consectetur";"simpleselect eum quasi";"simpleselect ducimus eaque";"simpleselect cum non";"simpleselect illo possimus";0;0;;;
attr_1478;pim_catalog_metric;attr_gr_5;0;"metric non distinctio";"metric culpa vel";"metric autem facilis";"metric aut tempora";"metric aut est";1;0;;Length;METER
attr_1479;pim_catalog_metric;attr_gr_12;0;"metric non cum";"metric nemo tempora";"metric et unde";"metric ut et";"metric rerum deleniti";0;0;;Length;METER
attr_1480;pim_catalog_date;attr_gr_3;0;"date neque illo";"date non eaque";"date odio dolores";"date consequatur repellendus";"date modi impedit";1;1;;;
attr_1481;pim_catalog_number;attr_gr_2;0;"number natus sed";"number distinctio aut";"number porro eligendi";"number non fugit";"number facilis et";1;1;;;
attr_1482;pim_catalog_boolean;attr_gr_14;0;"boolean ipsa voluptas";"boolean doloremque consequatur";"boolean numquam veniam";"boolean aspernatur totam";"boolean ab fugit";0;0;;;
attr_1483;pim_catalog_text;attr_gr_4;0;"text ipsum itaque";"text dolore voluptates";"text delectus animi";"text neque nulla";"text non et";1;1;;;
attr_1484;pim_catalog_boolean;attr_gr_7;0;"boolean aut iure";"boolean quia sit";"boolean sed explicabo";"boolean voluptatem id";"boolean optio in";0;0;;;
attr_1485;pim_catalog_boolean;attr_gr_4;0;"boolean dolorum praesentium";"boolean hic non";"boolean delectus ea";"boolean ut sit";"boolean ratione omnis";0;1;;;
attr_1486;pim_catalog_text;attr_gr_7;0;"text voluptatum et";"text officia ut";"text voluptates et";"text sit non";"text ea ut";0;0;;;
attr_1487;pim_catalog_date;attr_gr_10;1;"date dolorem qui";"date laudantium id";"date assumenda porro";"date voluptas modi";"date ipsa vero";0;0;;;
attr_1488;pim_catalog_boolean;attr_gr_0;1;"boolean tempore sint";"boolean iure vel";"boolean autem voluptas";"boolean corrupti ut";"boolean pariatur rerum";1;1;;;
attr_1489;pim_catalog_file;attr_gr_1;0;"file ex ratione";"file suscipit ut";"file sunt id";"file maiores recusandae";"file fugiat placeat";1;0;jpg,pdf;;
attr_1490;pim_catalog_boolean;attr_gr_12;1;"boolean rerum quae";"boolean et nulla";"boolean alias adipisci";"boolean laboriosam necessitatibus";"boolean rerum aut";0;0;;;
attr_1491;pim_catalog_boolean;attr_gr_9;0;"boolean quaerat id";"boolean consequuntur eum";"boolean accusamus similique";"boolean enim est";"boolean quis et";0;1;;;
attr_1492;pim_catalog_boolean;attr_gr_8;0;"boolean culpa nostrum";"boolean est quaerat";"boolean molestiae delectus";"boolean alias dolorem";"boolean vitae laborum";0;0;;;
attr_1493;pim_catalog_multiselect;attr_gr_0;1;"multiselect quia et";"multiselect nisi deserunt";"multiselect sint tempore";"multiselect sunt laboriosam";"multiselect eius voluptas";1;0;;;
attr_1494;pim_catalog_multiselect;attr_gr_3;0;"multiselect voluptas unde";"multiselect aliquam reiciendis";"multiselect ducimus et";"multiselect nesciunt esse";"multiselect rem maiores";0;0;;;
attr_1495;pim_catalog_simpleselect;attr_gr_11;0;"simpleselect deserunt laudantium";"simpleselect officia perferendis";"simpleselect labore non";"simpleselect at in";"simpleselect sed laborum";0;0;;;
attr_1496;pim_catalog_metric;attr_gr_9;0;"metric eveniet cumque";"metric unde recusandae";"metric sit aut";"metric voluptatum eos";"metric id eos";1;0;;Length;METER
attr_1497;pim_catalog_boolean;attr_gr_2;0;"boolean et sed";"boolean ex tempore";"boolean qui fugiat";"boolean ea perferendis";"boolean rerum vero";1;0;;;
attr_1498;pim_catalog_textarea;attr_gr_13;1;"textarea commodi amet";"textarea impedit eum";"textarea numquam similique";"textarea eius pariatur";"textarea similique eveniet";0;0;;;
attr_1499;pim_catalog_number;attr_gr_6;1;"number quo neque";"number laboriosam qui";"number excepturi asperiores";"number unde est";"number esse consequuntur";0;0;;;
attr_1500;pim_catalog_multiselect;attr_gr_11;0;"multiselect in molestias";"multiselect ratione qui";"multiselect enim omnis";"multiselect quia dicta";"multiselect illo sapiente";1;0;;;
attr_1501;pim_catalog_price_collection;attr_gr_11;0;"price_collection nisi possimus";"price_collection facilis illo";"price_collection modi non";"price_collection quis aut";"price_collection quam reprehenderit";0;0;;;
attr_1502;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect dolor autem";"simpleselect aut illum";"simpleselect error nihil";"simpleselect quas ut";"simpleselect ea laboriosam";0;0;;;
attr_1503;pim_catalog_text;attr_gr_1;0;"text illo aspernatur";"text iure dolores";"text alias facere";"text pariatur non";"text enim quam";0;0;;;
attr_1504;pim_catalog_date;attr_gr_12;0;"date voluptas est";"date itaque iusto";"date est fuga";"date dolores dolores";"date quam recusandae";0;0;;;
attr_1505;pim_catalog_multiselect;attr_gr_10;0;"multiselect ut molestiae";"multiselect vel quis";"multiselect modi sit";"multiselect in culpa";"multiselect dolores aut";0;0;;;
attr_1506;pim_catalog_text;attr_gr_6;0;"text vel cum";"text ut culpa";"text similique illo";"text veritatis architecto";"text et maiores";0;0;;;
attr_1507;pim_catalog_text;attr_gr_7;0;"text ea molestiae";"text exercitationem consequatur";"text possimus earum";"text occaecati magni";"text aut ad";0;0;;;
attr_1508;pim_catalog_metric;attr_gr_14;1;"metric tempora natus";"metric modi alias";"metric hic eos";"metric accusamus omnis";"metric ipsa deleniti";0;0;;Length;METER
attr_1509;pim_catalog_simpleselect;attr_gr_10;0;"simpleselect nesciunt sint";"simpleselect voluptas ipsa";"simpleselect non ut";"simpleselect est vitae";"simpleselect incidunt consequatur";0;0;;;
attr_1510;pim_catalog_simpleselect;attr_gr_10;0;"simpleselect quis natus";"simpleselect est quae";"simpleselect vel est";"simpleselect est et";"simpleselect atque natus";1;0;;;
attr_1511;pim_catalog_file;attr_gr_1;0;"file aspernatur laboriosam";"file est qui";"file eius in";"file repellendus adipisci";"file repellendus ea";0;0;pdf,png;;
attr_1512;pim_catalog_text;attr_gr_12;0;"text minus laborum";"text sit et";"text earum omnis";"text quis nobis";"text ipsa similique";0;0;;;
attr_1513;pim_catalog_number;attr_gr_8;0;"number ex odit";"number sit quia";"number necessitatibus iure";"number modi dolore";"number aspernatur velit";1;1;;;
attr_1514;pim_catalog_image;attr_gr_1;1;"image non vel";"image omnis tenetur";"image quia dolorem";"image nam ab";"image rerum sed";1;1;jpg,png;;
attr_1515;pim_catalog_image;attr_gr_12;0;"image quo nam";"image eius omnis";"image eum iure";"image sit animi";"image accusamus quis";1;1;jpg,png;;
attr_1516;pim_catalog_boolean;attr_gr_11;0;"boolean qui iste";"boolean voluptate excepturi";"boolean ut nisi";"boolean tenetur vel";"boolean expedita autem";0;0;;;
attr_1517;pim_catalog_image;attr_gr_10;0;"image molestias non";"image earum praesentium";"image ullam ab";"image expedita fuga";"image explicabo error";0;0;jpg,png;;
attr_1518;pim_catalog_multiselect;attr_gr_14;0;"multiselect impedit illo";"multiselect consequuntur numquam";"multiselect placeat explicabo";"multiselect totam eos";"multiselect doloribus consequatur";0;1;;;
attr_1519;pim_catalog_number;attr_gr_14;0;"number quia beatae";"number omnis qui";"number qui quis";"number sunt ut";"number alias molestias";0;0;;;
attr_1520;pim_catalog_price_collection;attr_gr_5;1;"price_collection architecto autem";"price_collection porro enim";"price_collection voluptates nostrum";"price_collection iste et";"price_collection aut dicta";0;0;;;
attr_1521;pim_catalog_image;attr_gr_2;0;"image ab vel";"image id tempora";"image sunt enim";"image consequatur alias";"image ex voluptate";0;0;pdf,jpg;;
attr_1522;pim_catalog_multiselect;attr_gr_0;0;"multiselect in suscipit";"multiselect sed distinctio";"multiselect et eum";"multiselect dolor at";"multiselect veniam ea";0;0;;;
attr_1523;pim_catalog_multiselect;attr_gr_7;1;"multiselect sint ut";"multiselect consequuntur distinctio";"multiselect autem libero";"multiselect tempora sed";"multiselect distinctio quisquam";0;0;;;
attr_1524;pim_catalog_textarea;attr_gr_13;0;"textarea ut dolores";"textarea commodi aut";"textarea quasi labore";"textarea voluptas doloribus";"textarea animi nihil";0;0;;;
attr_1525;pim_catalog_price_collection;attr_gr_2;0;"price_collection architecto fugiat";"price_collection velit non";"price_collection consequatur sed";"price_collection quia a";"price_collection commodi dignissimos";0;0;;;
attr_1526;pim_catalog_boolean;attr_gr_13;1;"boolean quo numquam";"boolean ad culpa";"boolean consectetur iste";"boolean aliquid dolorum";"boolean qui fuga";0;0;;;
attr_1527;pim_catalog_date;attr_gr_8;0;"date velit eos";"date ut quia";"date laborum sequi";"date nam commodi";"date dolor praesentium";1;1;;;
attr_1528;pim_catalog_file;attr_gr_8;0;"file quo soluta";"file dignissimos omnis";"file perspiciatis sed";"file dolor fuga";"file amet quos";0;0;pdf,jpg;;
attr_1529;pim_catalog_file;attr_gr_12;0;"file mollitia debitis";"file id ab";"file qui explicabo";"file vel eveniet";"file saepe reiciendis";0;0;jpg,pdf;;
attr_1530;pim_catalog_metric;attr_gr_1;1;"metric iusto molestias";"metric sint natus";"metric est nesciunt";"metric voluptate eaque";"metric molestiae ut";0;1;;Length;METER
attr_1531;pim_catalog_metric;attr_gr_0;0;"metric nobis blanditiis";"metric quo dolorum";"metric quaerat voluptas";"metric sit aliquam";"metric at quo";0;0;;Length;METER
attr_1532;pim_catalog_number;attr_gr_7;0;"number rerum ut";"number mollitia sed";"number quia velit";"number blanditiis quia";"number nisi corporis";1;1;;;
attr_1533;pim_catalog_image;attr_gr_11;1;"image rerum suscipit";"image similique ducimus";"image aut voluptatem";"image perferendis molestiae";"image omnis autem";1;0;jpg,png;;
attr_1534;pim_catalog_boolean;attr_gr_12;0;"boolean tempora magnam";"boolean adipisci deserunt";"boolean deleniti voluptatum";"boolean voluptatibus magni";"boolean tempora excepturi";0;0;;;
attr_1535;pim_catalog_simpleselect;attr_gr_10;0;"simpleselect inventore blanditiis";"simpleselect aut odit";"simpleselect laudantium temporibus";"simpleselect molestias quasi";"simpleselect omnis explicabo";1;1;;;
attr_1536;pim_catalog_multiselect;attr_gr_14;0;"multiselect similique praesentium";"multiselect consectetur nostrum";"multiselect est et";"multiselect quia qui";"multiselect sed eos";1;1;;;
attr_1537;pim_catalog_simpleselect;attr_gr_12;1;"simpleselect iusto omnis";"simpleselect facere itaque";"simpleselect at provident";"simpleselect consequatur quaerat";"simpleselect quis et";0;1;;;
attr_1538;pim_catalog_simpleselect;attr_gr_9;0;"simpleselect fugiat non";"simpleselect qui magni";"simpleselect sed id";"simpleselect ratione optio";"simpleselect deserunt ipsam";0;1;;;
attr_1539;pim_catalog_text;attr_gr_7;1;"text ratione et";"text quasi quasi";"text placeat exercitationem";"text explicabo soluta";"text non quasi";0;0;;;
attr_1540;pim_catalog_price_collection;attr_gr_11;1;"price_collection voluptatem magnam";"price_collection repellendus quia";"price_collection rerum eligendi";"price_collection molestias ab";"price_collection vitae quasi";0;0;;;
attr_1541;pim_catalog_number;attr_gr_14;1;"number laboriosam est";"number ex iure";"number nam vero";"number est libero";"number ut similique";1;1;;;
attr_1542;pim_catalog_date;attr_gr_7;1;"date ullam quidem";"date perspiciatis commodi";"date blanditiis voluptatum";"date doloremque modi";"date ducimus perspiciatis";1;0;;;
attr_1543;pim_catalog_price_collection;attr_gr_8;1;"price_collection ducimus minima";"price_collection iusto dolore";"price_collection facilis ut";"price_collection sit reiciendis";"price_collection voluptate deserunt";1;1;;;
attr_1544;pim_catalog_boolean;attr_gr_11;1;"boolean dolores temporibus";"boolean libero veniam";"boolean consequatur consectetur";"boolean dolores et";"boolean nostrum inventore";0;0;;;
attr_1545;pim_catalog_file;attr_gr_13;0;"file animi molestias";"file sed tempore";"file assumenda doloremque";"file quis porro";"file ipsam recusandae";0;0;jpg,png;;
attr_1546;pim_catalog_date;attr_gr_6;0;"date culpa animi";"date nisi corrupti";"date consequatur ratione";"date consequuntur occaecati";"date deserunt non";0;0;;;
attr_1547;pim_catalog_number;attr_gr_6;1;"number dolorem qui";"number quia at";"number minus sequi";"number sint velit";"number rerum quam";0;0;;;
attr_1548;pim_catalog_textarea;attr_gr_7;0;"textarea nam aspernatur";"textarea enim earum";"textarea adipisci suscipit";"textarea consequatur facere";"textarea praesentium nobis";0;0;;;
attr_1549;pim_catalog_number;attr_gr_8;0;"number tempore nemo";"number impedit possimus";"number quo adipisci";"number quia ut";"number dolor corporis";0;0;;;
attr_1550;pim_catalog_number;attr_gr_11;0;"number velit fugit";"number qui est";"number nemo culpa";"number repellendus enim";"number occaecati quaerat";0;0;;;
attr_1551;pim_catalog_multiselect;attr_gr_8;0;"multiselect ipsum quia";"multiselect praesentium consequatur";"multiselect sint ut";"multiselect voluptas illum";"multiselect ad voluptatem";0;0;;;
attr_1552;pim_catalog_date;attr_gr_6;0;"date provident facilis";"date voluptates deleniti";"date et accusamus";"date maiores harum";"date quam aut";0;0;;;
attr_1553;pim_catalog_file;attr_gr_5;1;"file ut dolore";"file nobis et";"file vitae excepturi";"file et possimus";"file modi fuga";0;0;jpg,png;;
attr_1554;pim_catalog_price_collection;attr_gr_0;0;"price_collection in velit";"price_collection et rerum";"price_collection explicabo totam";"price_collection est magni";"price_collection quaerat enim";0;0;;;
attr_1555;pim_catalog_boolean;attr_gr_2;0;"boolean nesciunt omnis";"boolean dolor ad";"boolean fugit voluptas";"boolean dolores aliquid";"boolean impedit animi";1;0;;;
attr_1556;pim_catalog_file;attr_gr_9;1;"file recusandae aspernatur";"file at distinctio";"file et qui";"file perspiciatis tempora";"file cumque voluptatem";0;0;jpg,png;;
attr_1557;pim_catalog_date;attr_gr_12;0;"date perferendis iure";"date id in";"date qui neque";"date facilis vel";"date dolor enim";0;1;;;
attr_1558;pim_catalog_price_collection;attr_gr_12;0;"price_collection et ipsa";"price_collection aliquam sit";"price_collection alias sunt";"price_collection amet cupiditate";"price_collection laboriosam reprehenderit";0;1;;;
attr_1559;pim_catalog_number;attr_gr_13;0;"number ut corrupti";"number atque exercitationem";"number et sit";"number ratione eum";"number eos quo";0;0;;;
attr_1560;pim_catalog_simpleselect;attr_gr_2;0;"simpleselect quisquam qui";"simpleselect rerum cum";"simpleselect magnam modi";"simpleselect amet exercitationem";"simpleselect autem odio";0;1;;;
attr_1561;pim_catalog_text;attr_gr_3;1;"text doloremque sint";"text ratione dicta";"text consequatur eum";"text dolores consequatur";"text eum veniam";0;0;;;
attr_1562;pim_catalog_image;attr_gr_6;1;"image qui qui";"image rem perspiciatis";"image non voluptas";"image nesciunt quas";"image voluptatem placeat";0;0;pdf,png;;
attr_1563;pim_catalog_price_collection;attr_gr_5;0;"price_collection voluptatem accusamus";"price_collection omnis voluptatem";"price_collection deleniti aut";"price_collection enim veniam";"price_collection nihil odio";0;0;;;
attr_1564;pim_catalog_file;attr_gr_3;0;"file ipsa architecto";"file esse fugiat";"file itaque iusto";"file asperiores sit";"file necessitatibus et";0;0;pdf,jpg;;
attr_1565;pim_catalog_date;attr_gr_0;0;"date voluptas sit";"date magni cum";"date ratione doloremque";"date dolore officia";"date molestiae ut";1;1;;;
attr_1566;pim_catalog_metric;attr_gr_14;0;"metric eius dolore";"metric quam quo";"metric atque et";"metric aut inventore";"metric aut quas";1;1;;Length;METER
attr_1567;pim_catalog_number;attr_gr_4;1;"number dolores non";"number voluptatem laboriosam";"number dolorum corrupti";"number nam facere";"number similique doloremque";0;0;;;
